,userId,productId,score
2025,A1BV2H2RFGOHF4,B00006WNNW,5.0
2026,A1BVCH82W0M2W2,B000FJTWI2,3.0
2027,A1BVV2K1BKGPD5,B00008BFSU,1.0
2028,A1BWDJ0AB23571,B00023RYS6,5.0
2029,A1BWP04Y4I2TS2,B0000VUN92,4.0
2030,A1BXS5RWYEGD2D,B00004OCIL,1.0
2031,A1BXWDXUGWGATM,B000IGEPSO,2.0
2032,A1BY0KMX7LXYPA,B000P695AA,5.0
2033,A1BY128MIABR86,B0000BXHL0,4.0
2034,A1BY6YHI001LOA,B0002RPX1C,1.0
2035,A1BY9P2P3BXHJU,B0002YV80A,4.0
2036,A1BYI1OQPEMGZU,B000FJQOEC,5.0
2037,A1BYXQZ4XUQUPP,B00080ODD2,5.0
2038,A1BZ2WE510W3PB,B00004TBJ7,5.0
2039,A1BZF30KE8HZGS,B000AMOQTY,1.0
2040,A1BZMDPD8N8XCO,B00015CN1S,4.0
2041,A1BZV7FBRFQXAG,B000EM79VC,3.0
2042,A1C05WTHVX7788,B000UGPK9U,4.0
2043,A1C0I3C3OWNRSP,B000AMP9D6,5.0
2044,A1C0TU9R6C2PJQ,B00004TBJ7,5.0
2045,A1C10UPISLZJFA,B000071NUS,5.0
2046,A1C1EB3D3BV4D9,B000071NUS,3.0
2047,A1C1JGB98H10FA,B00004TBKK,1.0
2048,A1C1TVXC697Y2N,B000071NUS,5.0
2049,A1C217T6VWIE3,B000HJ7AIY,5.0
2050,A1C2CZBHXND5KB,B000DILSAU,4.0
2051,A1C2G9PRLSMPIP,B0002564VM,5.0
2052,A1C2JTFFYD0C5M,B000071NUS,3.0
2053,A1C2JTFFYD0C5M,B000DCNAPC,4.0
2054,A1C30DEN4RVXTQ,B0000BXHL0,4.0
2055,A1C31MK06LJVDI,B00008BFSU,1.0
2056,A1C32JZSMBO1UT,B000NKKIUO,3.0
2057,A1C35Y2TV0YXWX,B000EX83RU,5.0
2058,A1C3A3EDFOMI6X,B00080OD9Q,5.0
2059,A1C3AGFNW91LM5,B0007RXD8M,3.0
2060,A1C3BC3RT8WO2H,B0007WFG2I,4.0
2061,A1C3FWPLSZDP7S,B0007OER26,5.0
2062,A1C3PYTOS2OA5N,B000B8JCRI,5.0
2063,A1C4D76IUCHPG7,B0000VUN92,4.0
2064,A1C4DKGQZB1CML,B000EM9DG6,5.0
2065,A1C4KH8HC0BIRY,B00080OD9Q,5.0
2066,A1C4YDZGWGH9FX,B000E1304I,5.0
2067,A1C532K7C39CPM,B000H5ZUUI,4.0
2068,A1C5B7HZDY1UXW,B00005Y0ID,2.0
2069,A1C5DUEZ4UUOFQ,B000GD3KD0,5.0
2070,A1C5RD4QUK5530,B000HCUERU,5.0
2071,A1C5Y233TE094M,B0009J5O8A,4.0
2072,A1C6FB6WKBE3T7,B0009XEKIQ,5.0
2073,A1C6GTIW422WEE,B0000AX52C,1.0
2074,A1C6HN2U8MLLGG,B0002564VM,2.0
2075,A1C6ISFLA75SZM,B00080ODD2,5.0
2076,A1C6ZJNWKYK485,B000EM9DG6,5.0
2077,A1C78NCINYZQVR,B000EUCNP6,5.0
2078,A1C78NCINYZQVR,B000JTB5DS,5.0
2079,A1C78PC0V4031S,B0009DV3HM,4.0
2080,A1C7A77SPX8YS4,B0002MUOJI,5.0
2081,A1C7FXRQJZG9RK,B0002X629S,3.0
2082,A1C7IRUBQQH00M,B000F99IEU,4.0
2083,A1C7J4RVPZ9COT,B00008BFSU,5.0
2084,A1C7M3J19OOS8H,B0000AUSHQ,5.0
2085,A1C82MAP6FAUEP,B0007KY5JU,5.0
2086,A1C842LSDAML7J,B000EG6EWS,5.0
2087,A1C88LWP911YAN,B000DCOOEI,4.0
2088,A1C8ERFTGHNRB1,B000071NUS,5.0
2089,A1C8J3EPZGPH6Z,B0000BYD7N,5.0
2090,A1C8K9GGO5S2DT,B000EO0XTU,3.0
2091,A1C8KG1F5HE752,B00064ONR6,4.0
2092,A1C8QE3FMJ2HJS,B000NT25VK,5.0
2093,A1C8WEL05DSRSA,B000PAV28E,5.0
2094,A1C900P62J15ZA,B00004TBJ7,4.0
2095,A1C9EEJWSC75LJ,B00006LS6M,5.0
2096,A1C9GUZQK4930I,B0000DINGG,3.0
2097,A1C9JWJ3GY6XI6,B0009XEK5Y,4.0
2098,A1C9P8PBCBSMRQ,B0002PS7O4,1.0
2099,A1C9QF3TZP1NSP,B000KFUDGG,3.0
2100,A1C9ZEAUROPSF2,B00008BFSU,3.0
2101,A1CA11O45GAFTU,B000HCUERU,5.0
2102,A1CAIOBMVII6QP,B0009XEK5Y,4.0
2103,A1CAKT0ZDIBLIV,B000BS72CU,4.0
2104,A1CASOSBPRT0I6,B00004YVCY,5.0
2105,A1CAV2EJ9J5S1H,B00004SZ9D,5.0
2106,A1CBFQHLSKQUMW,B00004TBMV,4.0
2107,A1CBOV91BX8DZ5,B000PSJXC8,1.0
2108,A1CBTI7MJP07U9,B000MVLEZM,5.0
2109,A1CBX453RSUOP2,B00015CN1S,5.0
2110,A1CC4X8GN7TTKR,B000E130DO,1.0
2111,A1CC6CDOBS37E2,B00008BFSU,4.0
2112,A1CC6I1GRR8EYQ,B000P6K91O,5.0
2113,A1CCH6F3RCRO5L,B000BQN4T2,5.0
2114,A1CCH6F3RCRO5L,B000P9UOB6,5.0
2115,A1CCJNWGT66LJG,B000JJIWL6,4.0
2116,A1CD4Z99PO2GDB,B00015CN1S,4.0
2117,A1CD996ZKQ4UOD,B000HJ7AIY,5.0
2118,A1CDFBH51QDSF6,B000JD813Q,1.0
2119,A1CDKODRU6CHLU,B000KFSM8C,5.0
2120,A1CE0FJXTXP2TV,B000071NUS,4.0
2121,A1CE19HAMJU28K,B00005Y0ID,2.0
2122,A1CECQ00DHT92D,B00080OE04,1.0
2123,A1CEGP07WIIVJQ,B0002ASXF2,4.0
2124,A1CEHKV53VVHKV,B000ERETII,5.0
2125,A1CEIMFO70NDB6,B000HJ7AIY,1.0
2126,A1CEIYQXHWXQEF,B000HCUERU,5.0
2127,A1CEM36LQVE933,B0007RXD8M,4.0
2128,A1CER8LCUYI4LA,B000071NUS,5.0
2129,A1CEWA0Z12GIIL,B0001WV6FU,4.0
2130,A1CEXMJWBBJUK9,B000EX83RU,1.0
2131,A1CF55BMCFSO7M,B0008IT0GE,5.0
2132,A1CFAG2KIKMKX2,B0006856EQ,5.0
2133,A1CFHTME9TQP45,B0000BXHL0,4.0
2134,A1CFK3KDCHE46J,B0009XEKIQ,4.0
2135,A1CFRK4CYS9DMS,B000KL2T0I,5.0
2136,A1CFSHD83WBY4Q,B000P69GS6,1.0
2137,A1CFSO2OR8FZR3,B0000AUSY0,5.0
2138,A1CFVQH188UFYN,B0000BYEMD,5.0
2139,A1CG59BCSRNI4G,B00004TBKM,5.0
2140,A1CGCI27A2K1O,B000EX83RU,5.0
2141,A1CGQ83KVFHWB,B0007XXNRM,4.0
2142,A1CGTYUFGKTACD,B000HCUERU,5.0
2143,A1CHGFZHV7RQ2U,B000H7CUSQ,1.0
2144,A1CHGOEINPXQVK,B000071NUS,5.0
2145,A1CHKQWWOSW05C,B000F28UKK,5.0
2146,A1CHOXTUS30YSR,B000QCQ3JO,4.0
2147,A1CHZQ28WATDV3,B000FJTXRC,5.0
2148,A1CIFFHXSYF5KT,B000ND1Z44,5.0
2149,A1CIGEZD6OYEAD,B0009J5O8A,1.0
2150,A1CIPIONBFK15C,B00079WGCE,5.0
2151,A1CIU24WR3U9QY,B0006G4QIU,2.0
2152,A1CJ8PHR2L3I5C,B000A3DTHI,5.0
2153,A1CJLOGQYM72D4,B000JJMZIW,4.0
2154,A1CJOE8QZRLR86,B000KKM2XS,5.0
2155,A1CK3OJ88MMK3I,B0007RXD8M,4.0
2156,A1CKHOFFRC37F0,B000OZ51U0,2.0
2157,A1CKP7DR7KV5E1,B000283WXW,5.0
2158,A1CL46J30O0PAJ,B000P6K91O,4.0
2159,A1CL8CQ6BI9HHY,B000HCUERU,4.0
2160,A1CL9GDQYJRAKC,B0007RXD8M,1.0
2161,A1CLGSMC89XR24,B000EM9DG6,5.0
2162,A1CLQP4FMN9L6O,B0000BXHL0,5.0
2163,A1CM7V3ZG1BK58,B000MBUOOO,5.0
2164,A1CMC10926MS7E,B000G2OXOG,3.0
2165,A1CMD08Z49PGKQ,B0000BYDBF,5.0
2166,A1CMOFS8411EUY,B0007PMZFQ,2.0
2167,A1CMOW2SE2W3RG,B00081A1QE,1.0
2168,A1CMR709NTB1BL,B00005YWE5,4.0
2169,A1CN61EGSSTDVY,B000EC0DX8,4.0
2170,A1CN9HLIPZZ094,B000BOKOJ2,1.0
2171,A1CNCGCGISZHWK,B000EM9DG6,5.0
2172,A1CNG4QZG7KDO1,B000K7OFUE,1.0
2173,A1CNJ89WX6N486,B00004TBKM,5.0
2174,A1CNKUYNYC282E,B0001ZI53S,5.0
2175,A1CNLU84K5ZIOZ,B000071NYF,5.0
2176,A1CNSK75I92QBZ,B00080OD9Q,5.0
2177,A1CNTG50K1UOQA,B000BPASBK,5.0
2178,A1CNW0HTR7MNNY,B000MBUOOO,5.0
2179,A1CNYQ38BXZZ9U,B00004TBL5,5.0
2180,A1CNYT7RG60I3,B000BQN4T2,4.0
2181,A1COE7CCPQZ79D,B0000BYEN4,1.0
2182,A1COHDKYH1LSN9,B0000DINGG,4.0
2183,A1COIWSC9LA12K,B0007W7J2S,5.0
2184,A1COMCR4M7O1AE,B000BOKOJ2,5.0
2185,A1COSZMOI965TQ,B0008JGSD6,4.0
2186,A1CP2PUD3CN3FS,B000B9PRZS,5.0
2187,A1CPFAE8SCQY3I,B00004SZ9D,5.0
2188,A1CPFRK7RJYYN2,B00004TBMV,5.0
2189,A1CPLSCPP7A9RY,B00004TBKI,1.0
2190,A1CPLSCPP7A9RY,B00004TBKK,1.0
2191,A1CPRP3VFJRS1R,B000E6LEI2,5.0
2192,A1CPRP3VFJRS1R,B000H7CUSQ,5.0
2193,A1CPUVKY7OP4V8,B000LI360C,5.0
2194,A1CQEW69DHQQE6,B00004TBL5,2.0
2195,A1CQRGYG01H9RT,B000BPASBK,4.0
2196,A1CQVOX8LU8EW6,B000KL4LVI,5.0
2197,A1CR16AHZDBF1F,B000071NUS,5.0
2198,A1CR1HXGLXWCIN,B000BQQMJQ,1.0
2199,A1CR6DWZWBR5NT,B0000BYDR5,2.0
2200,A1CRMHH8U1I2AI,B0001ZI54M,5.0
2201,A1CRZWNVLBP2Y,B00008BFSU,5.0
2202,A1CSIUZM5868H7,B00004TBJ7,5.0
2203,A1CSJXOW4LH7TG,B0009YHRMG,5.0
2204,A1CSLB4A8IZINB,B000H7CUSQ,5.0
2205,A1CSM8LCGOO94S,B000NCYQMS,5.0
2206,A1CSP0RATX5JUR,B0001YFAD2,4.0
2207,A1CSP0RATX5JUR,B0001YFADC,4.0
2208,A1CSZIN1VNVNSU,B0001DT3ZY,3.0
2209,A1CT042A8D5V9F,B000ND1HTW,2.0
2210,A1CTEZ41V7O2K5,B000EX83RU,4.0
2211,A1CTP5IQTNSHU4,B0001BKA4E,4.0
2212,A1CUBIB4GQ373C,B0002ASXFC,5.0
2213,A1CUI53CO9KH7U,B00004S4RS,4.0
2214,A1CUKYXTDE9KPX,B00004TBJ6,2.0
2215,A1CUSTK76QB5CC,B0007OER2G,5.0
2216,A1CV7XJ1K0VKIF,B000P0DK1Q,1.0
2217,A1CVJVW03XIQA6,B000JDOGW6,2.0
2218,A1CVOJ9L9C09M9,B0007VLTW0,1.0
2219,A1CW16SAVDU1D,B00027O29G,3.0
2220,A1CW4RXQ5N7C2Z,B00080AV5Q,1.0
2221,A1CW6DJPCYRCPL,B000AP7WP6,5.0
2222,A1CWCZNCL6W6XF,B00004TBJ6,5.0
2223,A1CXBV3CYFIIAS,B000BPASBK,5.0
2224,A1CXJLJFDSDSPV,B000F75V6G,4.0
2225,A1CY0ZUZXLYIF1,B000A0YHO0,4.0
2226,A1CYD453Z6AJY0,B0006MXPV8,4.0
2227,A1CYQ7AQT5DFDT,B00080OD9Q,5.0
2228,A1CYYJZSE161YS,B000N200G4,1.0
2229,A1CZ6V7NGC2YA0,B000O1B04U,4.0
2230,A1CZ944PF6DRHO,B000ERETII,5.0
2231,A1CZ9WFNIDQT9O,B00004SZ9D,5.0
2232,A1CZDG28B955NE,B000FJTXT0,5.0
2233,A1CZWZEDMFKRWS,B000CFOW3O,5.0
2234,A1D02VG5R63A2R,B0006MQ2SG,4.0
2235,A1D09IYK8L71PT,B000OAJPFC,3.0
2236,A1D0CI4EG76ZKA,B00004TBJ4,5.0
2237,A1D0DVGB3MPT1A,B00004TBJ6,2.0
2238,A1D0MM84A9BV49,B000ECP7WU,5.0
2239,A1D12SHJPZU6FV,B000C024K2,4.0
2240,A1D1GFCEGO2RJK,B000EYCB7C,1.0
2241,A1D1LKP3I3LB8T,B000P9UOAC,1.0
2242,A1D1SZEZY8AFL0,B00080ODD2,1.0
2243,A1D1WFNHTIZ0DC,B000EM9DG6,5.0
2244,A1D27HHR3NXURP,B000MOM7KK,4.0
2245,A1D28YORN3GB2P,B0008IT0GE,1.0
2246,A1D2LGL64O7EL5,B000071NUS,4.0
2247,A1D2U9X4UZSCRK,B000A0VUTK,4.0
2248,A1D2Y64DPBSYHW,B000JDOGW6,1.0
2249,A1D37ADSD3G15Q,B000M4GKFI,5.0
2250,A1D37ADSD3G15Q,B000N8N2MM,5.0
2251,A1D37ADSD3G15Q,B000N8N2UE,5.0
2252,A1D37ADSD3G15Q,B000N8QML0,5.0
2253,A1D38G3UJN2XIO,B000071NUS,3.0
2254,A1D3IVOHHTSB5U,B0000BYEMD,4.0
2255,A1D3PI43C4T7CI,B0000BYDR5,4.0
2256,A1D3ZSIFO6JLVA,B000B8JCRI,5.0
2257,A1D4DVSFR31ALP,B000F6BYWM,1.0
2258,A1D4J4JIOCDLO1,B00005MMCI,2.0
2259,A1D4XZ6QU92F8S,B000BIU1XW,5.0
2260,A1D54R9W6CSAAM,B00080OD9Q,5.0
2261,A1D567JM44MZQQ,B0002Y630K,4.0
2262,A1D57TSKTBBBJN,B0002KHGX2,3.0
2263,A1D5C8ZFC4IOW3,B000HJ7AIY,1.0
2264,A1D5L6THYVXV65,B0002MUOJI,5.0
2265,A1D5R8XFUW00QP,B000AP57DK,5.0
2266,A1D6CD4ZWAM9WD,B0000BYD5E,5.0
2267,A1D6CINB4QMYD7,B000P9UOB6,5.0
2268,A1D6GGPR4187WZ,B000P9UOB6,2.0
2269,A1D6Z6Z3Y8ZJ0D,B000EX83RU,5.0
2270,A1D70QWD73Z0IX,B000EM79VC,5.0
2271,A1D75JFN1TO2D7,B000EM9DG6,1.0
2272,A1D7GU0E16P3S0,B000071NUS,5.0
2273,A1D7RZSXYRWIE2,B00005Y0IF,2.0
2274,A1D7UOO0T50N6X,B0001D32QK,2.0
2275,A1D7X065RAZEH3,B000MV5V6A,3.0
2276,A1D8BWI2H5N1H8,B000HJ7AIY,4.0
2277,A1D8C47542YV00,B000E5T72I,5.0
2278,A1D8MO3JN52T3P,B0006ZJPJ6,1.0
2279,A1D90YIXST4U8U,B0000BXHL1,5.0
2280,A1D9FWWRSLFLZT,B000HCUERU,5.0
2281,A1D9H7YD5DZDB5,B000P9UOAC,4.0
2282,A1D9V11QUHXENQ,B000071NUS,5.0
2283,A1D9VQ308P9N7,B000F75V6G,3.0
2284,A1DA13TYT3LSQM,B00004SZ9D,5.0
2285,A1DAAZ5600GYR2,B000094YKL,1.0
2286,A1DAAZ5600GYR2,B0002ASXF2,1.0
2287,A1DAD99DWXJHUN,B000P71V1U,5.0
2288,A1DAOL3NMHEPLS,B00004TBJ7,4.0
2289,A1DB79B19JOF7I,B000KL2T0I,2.0
2290,A1DC2RO9K3O6FN,B00080OD7S,1.0
2291,A1DC8KYYT1QV98,B0000BYDXN,4.0
2292,A1DCBH4NEUI62R,B000243Q8M,5.0
2293,A1DCDAMIXYJSE4,B000MN2TNQ,5.0
2294,A1DCT1NM03HZUW,B000HDK4QU,5.0
2295,A1DD0TA5NQUBIK,B000068DY9,1.0
2296,A1DD5LYFQ3ZAOK,B000EM9DG6,5.0
2297,A1DDDV4OZS543S,B000LDKCN6,5.0
2298,A1DDHEBB50I4V8,B000FPWU1M,5.0
2299,A1DDPN44XTMV5Q,B000JJIWL6,5.0
2300,A1DDRWAR0W24B0,B000HZUUZS,5.0
2301,A1DDRWAR0W24B0,B000NPC90G,1.0
2302,A1DDSC8W1D9L6K,B000094YKM,4.0
2303,A1DE1PNAE4Q49S,B000FJOYEY,5.0
2304,A1DFCKK12YR0ZV,B00004TBJZ,3.0
2305,A1DFD0H4FSVLWG,B00080OD9Q,5.0
2306,A1DGCX7SE047QZ,B0007CXSVE,5.0
2307,A1DGKRVSYK32IU,B0006ZJPJ6,1.0
2308,A1DGMRNLQ98QSQ,B0007XXNS6,5.0
2309,A1DGRR6DKGV9KN,B000KL2T0I,5.0
2310,A1DGW83XLB7RUK,B0000BXHL1,5.0
2311,A1DH31INMSSKAA,B00068562I,5.0
2312,A1DH4LTOHDC6NE,B00023RYS6,5.0
2313,A1DHD1TGMDGR4C,B00079WGCE,5.0
2314,A1DHEVEVMI8BGZ,B000BQOVSU,1.0
2315,A1DHPFOY6UV2AC,B0007PMZTC,4.0
2316,A1DI1H57NBEYXB,B000P6K91O,5.0
2317,A1DI4HC5HYZ5HY,B000HJ7AIY,5.0
2318,A1DI7TFRCA7O06,B000E5T72I,4.0
2319,A1DIF6MVTMV8IE,B0006SE35Y,5.0
2320,A1DIOZ83E4DXNG,B000EM9DHA,1.0
2321,A1DIWVVN3BE7FI,B000P9UOB6,5.0
2322,A1DIXUDP5PLX9E,B0007CXT68,5.0
2323,A1DJ1EK9TA7BDW,B000LGA666,5.0
2324,A1DJ72M95U7GPD,B00004TBKM,5.0
2325,A1DJMPDI1Z46BN,B000Q93Q8I,5.0
2326,A1DJVLDMAIQGID,B000071NUS,5.0
2327,A1DJWC17HLZH5U,B0002SP3VG,5.0
2328,A1DKEV2L2ZJGK,B000071NUS,5.0
2329,A1DKNFJAFYC3QI,B0006IX85U,3.0
2330,A1DKR91D974CKH,B0001YFAEQ,5.0
2331,A1DL3LOOJ1N8HW,B000E5T71O,5.0
2332,A1DL3LOOJ1N8HW,B000E5T72I,4.0
2333,A1DL657F86FYA1,B0009DV3HM,3.0
2334,A1DLE679AKX1WC,B0000BYEMD,5.0
2335,A1DLE679AKX1WC,B00023RYS6,5.0
2336,A1DLLXDYYBSJU,B0002X629S,4.0
2337,A1DLN2Z54IOLKO,B00004TBMV,5.0
2338,A1DM5M9XN90G00,B000071NUS,5.0
2339,A1DMMK5ZQXDX01,B000N43MA8,3.0
2340,A1DMR180CA6WDI,B000HCUERU,1.0
2341,A1DMS4W5K5TYJP,B000ND1HTW,1.0
2342,A1DNCPCMZ1C99D,B000ERETII,5.0
2343,A1DNKZH99G37JP,B000F99IEU,2.0
2344,A1DNN1VS5ZZFVS,B0000BYD7A,5.0
2345,A1DNNBFPFHU5G1,B000071NUS,5.0
2346,A1DNT3WWX2YQRV,B0007OER2G,4.0
2347,A1DO0ZRJBAYGGM,B000JJMZIW,2.0
2348,A1DO3TV1C4J6KV,B000PYA7U4,5.0
2349,A1DO9LRCO23EOM,B000A0VUTK,5.0
2350,A1DOJCTFX8S2BG,B0006856E6,4.0
2351,A1DOR3P2ABFIAS,B000H5ZUNA,5.0
2352,A1DORHRCBXU464,B0001YFA6O,5.0
2353,A1DOS4HQOC8AIT,B0002YPQEO,1.0
2354,A1DP79AJM2MBTF,B000274SZO,5.0
2355,A1DPKKGLWMU6KG,B000P0DK1Q,1.0
2356,A1DPKR4N8BZXOT,B00004TBJ8,4.0
2357,A1DPRHJZQEE3NX,B000FI4O90,3.0
2358,A1DPV8SUAZG39D,B000HHQ5X2,5.0
2359,A1DPYWSB4MSB7V,B000071NUS,5.0
2360,A1DQ2F3401X2UR,B000FRSAL4,5.0
2361,A1DQ3VI7BQN1V0,B000EUCNP6,5.0
2362,A1DQ9M6DI1JV7R,B0000BYDXN,4.0
2363,A1DQ9Y3MOSDIP0,B000OZV2QC,4.0
2364,A1DQU1Q4DHDUT2,B000A0VULS,4.0
2365,A1DR1M5UN069KN,B000MMQ6E0,1.0
2366,A1DR3GCZ47WVIX,B00015CN1S,5.0
2367,A1DR6WQBWVX51E,B000N7VK72,3.0
2368,A1DRFFEO4X7BEN,B000OWBYDQ,5.0
2369,A1DRI4UVR82SI,B000EJ0PD4,5.0
2370,A1DRN5647QW209,B0007XXNSQ,4.0
2371,A1DRRI03RT8ET8,B000071NUS,4.0
2372,A1DRS62F5606GH,B000H7CUSQ,5.0
2373,A1DTAX1OEGYF7I,B00004TBJI,2.0
2374,A1DTDCT36YSM4,B0007WFG2I,5.0
2375,A1DTDSXPE72F02,B000FI4O90,5.0
2376,A1DTERZYVACZ5R,B0006856E6,5.0
2377,A1DTIZFM8GRLE0,B00015CN1S,5.0
2378,A1DTLBC3XTBUK6,B00004SZ9D,5.0
2379,A1DTOJGJQJ36CG,B00068561Y,5.0
2380,A1DU1N5FON1YOY,B000OWO7CQ,5.0
2381,A1DUSNUBYEK2JV,B000071NUS,5.0
2382,A1DUT8TZ0GFVI,B000HU6CLO,1.0
2383,A1DUU49R22H4DK,B000CP2UOM,5.0
2384,A1DUZEUXZA0LMV,B000EM9DG6,4.0
2385,A1DV4X5RKWFSHD,B000JLMJOK,1.0
2386,A1DV7SO3Q89RDY,B00004TBMF,5.0
2387,A1DVGWVFLZI4XX,B000FJTV42,2.0
2388,A1DVJNARV44K8X,B00005YWE4,1.0
2389,A1DVMLVNLZ87YO,B0001ZI54M,1.0
2390,A1DVVWH4RQGJFC,B0000BXHL0,5.0
2391,A1DW1TTKX9TXW2,B00004SZ9D,5.0
2392,A1DW549HFHRMAX,B0000775G0,4.0
2393,A1DW5A6PZH9UNV,B000NKKIUO,4.0
2394,A1DW86X6DP0268,B000CFOW3O,5.0
2395,A1DWUDFTXSISD9,B000FJTWH8,5.0
2396,A1DX74GBNQSQIF,B0000BYDXN,3.0
2397,A1DX8NUNXOLZ0F,B000RUQN3Q,5.0
2398,A1DX9I3IKGPH89,B0002768CU,1.0
2399,A1DXD0PYO60SKG,B0007551PC,1.0
2400,A1DXE6WQPAX3E0,B000FI4O90,3.0
2401,A1DXL44IRBNDN1,B00023RYS6,5.0
2402,A1DXRN5FLFDOU2,B0002PS7O4,1.0
2403,A1DY45TXL8D8L3,B000KL6YYK,2.0
2404,A1DYM60MQRI4IM,B00080OD9Q,5.0
2405,A1DZ1LZCHBZVBC,B0000BYDXN,5.0
2406,A1DZ2WWRWOJTJF,B000068XMN,5.0
2407,A1DZLYJE9XEMZQ,B000EJ0PD4,5.0
2408,A1DZO6DDXB7GDG,B0000775FU,5.0
2409,A1DZT7BK1EV15S,B00006K15C,5.0
2410,A1E00WMEXK151D,B000EEQ57Y,4.0
2411,A1E03W6HBCRS6L,B000BQQMJQ,4.0
2412,A1E0AHP3PKSGTB,B000E6LEI2,5.0
2413,A1E0JDGRY95RIK,B0007CXT68,5.0
2414,A1E0LJJURNPKGI,B00005YX30,4.0
2415,A1E0SSUXFAY1WY,B00004TBKI,1.0
2416,A1E1ALTE2H86PY,B000Q3X7J2,5.0
2417,A1E1EE6WGRJUPS,B00004TBJ6,5.0
2418,A1E1GFQBGG9K5W,B0007WPXSA,5.0
2419,A1E1MAQPO8S9HU,B000ERETII,5.0
2420,A1E1O9ML9OBXZG,B000O1B04U,5.0
2421,A1E1QFXRZPL5RA,B000QEARK8,5.0
2422,A1E20CVWP8IJY0,B000PAQ32O,5.0
2423,A1E22L9BXKFFXB,B00004TBMV,4.0
2424,A1E2FPUXQSFEHJ,B000P8EUDA,5.0
2425,A1E2SSBABGAKTP,B000071NUS,4.0
2426,A1E2Y792CKPW98,B000PEHIBA,5.0
2427,A1E3IQNUK2UP3Q,B0001ZI54W,4.0
2428,A1E3NBF5WGH9B2,B0000BYDGO,2.0
2429,A1E49KFES4XN26,B00061MQIC,5.0
2430,A1E4JIDT9S4WRA,B000BQQMJQ,5.0
2431,A1E4JXJSED5R9H,B00008BFSU,3.0
2432,A1E4KELMYTHZ9L,B0006L5B70,5.0
2433,A1E50XCN7239WA,B0000BYDZH,2.0
2434,A1E52GI69SH4CF,B000071NUS,5.0
2435,A1E55W6ES0FY17,B00008BFSU,5.0
2436,A1E57U9XDQCSKC,B0000BYEN4,2.0
2437,A1E5I1ASADKXJ,B00079WGCE,5.0
2438,A1E5NJKM5IR796,B000071NUS,4.0
2439,A1E660ILJZ1Y4T,B000B6Q6BA,5.0
2440,A1E6CON7A2DU3G,B00023RYS6,2.0
2441,A1E6CON7A2DU3G,B000818WFQ,5.0
2442,A1E6JIAUXMKAU3,B000EM9DG6,5.0
2443,A1E6UNP86PULMR,B0009IBQ9M,1.0
2444,A1E6V8TSS52F76,B00004TBJ4,5.0
2445,A1E79YQ7Z8T4PT,B0000775FU,4.0
2446,A1E7IHDDICUEB4,B0007RXD8M,3.0
2447,A1E8ISAIQKYOND,B000IXM8KE,3.0
2448,A1E8JUSTVQM4B0,B00004TBJI,4.0
2449,A1E9HRHY0A693H,B000068DY9,5.0
2450,A1E9LAP1LHIXAK,B000071NUS,5.0
2451,A1E9UV30HMCD7K,B000JJIWL6,1.0
2452,A1E9VOPPQ8XQWO,B0000630MZ,5.0
2453,A1EA28AP25CADS,B00005YX2Z,5.0
2454,A1EACSLW5PU4N5,B00005YX2X,5.0
2455,A1EARN5PUVIF1S,B00006WNR4,4.0
2456,A1EB7KB8N72MKJ,B00080OD9Q,5.0
2457,A1EBH67QWUXBBR,B000LI360C,4.0
2458,A1EBPVP3SD4GVC,B000OVT40M,1.0
2459,A1EBSTJGRRIVK9,B00004TBKM,5.0
2460,A1EBVAGI72OZ6G,B0000VUN8S,4.0
2461,A1EC0R013474VM,B000HCUERU,5.0
2462,A1EC2TCT0PO9CH,B000F75V6G,1.0
2463,A1EC5F8HHHNNAD,B000B864Z6,5.0
2464,A1ECHZVN5P0VV6,B00005Y0ID,1.0
2465,A1ED2TEW96JFFK,B000094YKL,4.0
2466,A1EDG29MA0ZAXZ,B000EM9DG6,2.0
2467,A1EDUXGOVO8S3E,B000FJA0HE,1.0
2468,A1EDWFPW40IPJU,B00080OD9Q,1.0
2469,A1EDWOFBB5LBN6,B000071NUS,4.0
2470,A1EE2BG6LG8WIJ,B000C024K2,2.0
2471,A1EEF1NASLEQA2,B000CSFAQY,5.0
2472,A1EEHDIH4BSB1R,B00068JC78,4.0
2473,A1EFOJS7BV1BWD,B00006K156,1.0
2474,A1EFUEZIZ4J5LU,B0000DINGG,5.0
2475,A1EG1EARRTZKEI,B000G2SZNG,3.0
2476,A1EG7EIF4IP232,B0000AX52C,5.0
2477,A1EGJM2082FV87,B0007RXD8M,1.0
2478,A1EGTFFB15TPG1,B000CQBNJO,5.0
2479,A1EH0PTA5VZ1Z0,B000P7DWBC,5.0
2480,A1EH2S92FHWZRP,B000CFOW3O,4.0
2481,A1EHAQG0QMCB82,B000FI4O90,5.0
2482,A1EI86PFHEAYH0,B000I263QK,3.0
2483,A1EI8UIAHHZYZD,B000A0YHO0,4.0
2484,A1EINL5JRY06J,B000068DYB,5.0
2485,A1EINL5JRY06J,B000EC0DX8,5.0
2486,A1EIPWGTTABDPO,B00004TBKB,5.0
2487,A1EJ028T15A8OY,B00005Y0ID,1.0
2488,A1EJ0HAKKLDA5,B0001WV6HS,5.0
2489,A1EJ44DNPDMTQF,B000N7VK72,1.0
2490,A1EJ7B5XPIKAB5,B00004TBJ6,5.0
2491,A1EJHI835HNGEQ,B0002YW4US,5.0
2492,A1EJJVXNWHI1QY,B00004TBKJ,5.0
